Province,City,Year,Month,Day,Weather,Max Temperature (℃),Min Temperature (℃),Rainfall (mm),Snowfall (cm)
Gyeongsangbuk-do,Mungeong,2018,12,5,Mostly Cloudy,6.7,-1.8,0,0
Gyeongsangbuk-do,Mungeong,2018,12,6,Rainy,7.2,1.6,0.5,0
Gyeongsangbuk-do,Mungeong,2018,12,7,Partly Cloudy,2,-7.9,0,0
Gyeongsangbuk-do,Mungeong,2018,12,8,Sunny,-3.1,-9.6,0,0
Gyeongsangbuk-do,Mungeong,2018,12,9,Sunny,0,-12,0,0
Gyeongsangbuk-do,Mungeong,2018,12,10,Sunny,4.6,-10.1,0,0
Gyeongsangbuk-do,Mungeong,2018,12,11,Rainy,0.9,-4.7,3,0
Gyeongsangbuk-do,Mungeong,2018,12,12,Sunny,2.1,-4.9,0,0
Gyeongsangbuk-do,Mungeong,2018,12,13,Rainy,4.1,-7.3,0.5,0
Gyeongsangbuk-do,Mungeong,2018,12,14,Sunny,1.8,-8.7,0,0
Gyeongsangbuk-do,Mungeong,2018,12,15,Partly Cloudy,3.3,-11.2,0,0
Gyeongsangbuk-do,Mungeong,2018,12,16,Mostly Cloudy,3.6,-5.3,0,0
Gyeongsangbuk-do,Mungeong,2018,12,17,Partly Cloudy,6.1,-1.1,0,0
Gyeongsangbuk-do,Mungeong,2018,12,18,Partly Cloudy,7.2,-1.6,0,0
Gyeongsangbuk-do,Mungeong,2018,12,19,Rainy,10.6,-2.5,0.5,0
Gyeongsangbuk-do,Mungeong,2018,12,20,Mostly Cloudy,8.6,-2.5,0,0
Gyeongsangbuk-do,Mungeong,2018,12,21,Partly Cloudy,9.7,-5.5,0,0
Gyeongsangbuk-do,Mungeong,2018,12,22,Partly Cloudy,12.6,0.4,0,0
Gyeongsangbuk-do,Mungeong,2018,12,23,Partly Cloudy,9.2,0.1,0,0
Gyeongsangbuk-do,Mungeong,2018,12,24,Sunny,4.2,-4.8,0,0
Gyeongsangbuk-do,Mungeong,2018,12,25,Cloudy,3.9,-7.3,0,0
Gyeongsangbuk-do,Mungeong,2018,12,26,Mostly Cloudy,6.1,-2,0,0
Gyeongsangbuk-do,Mungeong,2018,12,27,Sunny,-2.1,-10.5,0,0
Gyeongsangbuk-do,Mungeong,2018,12,28,Sunny,-4.5,-12,0,0
Gyeongsangbuk-do,Mungeong,2018,12,29,Sunny,-2.8,-9.5,0,0
Gyeongsangbuk-do,Mungeong,2018,12,30,Partly Cloudy,0.3,-10.1,0,0
Gyeongsangbuk-do,Mungeong,2018,12,31,Sunny,4.5,-13.7,0,0
Gyeongsangbuk-do,Mungeong,2019,1,1,Mostly Cloudy,0.5,-5.6,0,0
Gyeongsangbuk-do,Mungeong,2019,1,2,Sunny,2,-7.5,0,0
Gyeongsangbuk-do,Mungeong,2019,1,3,Sunny,4.6,-6.9,0,0
Gyeongsangbuk-do,Mungeong,2019,1,4,Sunny,5.1,-8.2,0,0
Gyeongsangbuk-do,Mungeong,2019,1,5,Sunny,4.8,-2.8,0,0
Gyeongsangbuk-do,Mungeong,2019,1,6,Partly Cloudy,6.5,-8.7,0,0
Gyeongsangbuk-do,Mungeong,2019,1,7,Sunny,4.4,-5.3,0,0
Gyeongsangbuk-do,Mungeong,2019,1,8,Sunny,2.6,-5.3,0,0
Gyeongsangbuk-do,Mungeong,2019,1,9,Partly Cloudy,2,-10.5,0,0
Gyeongsangbuk-do,Mungeong,2019,1,10,Mostly Cloudy,3.9,-3.7,0,0
Gyeongsangbuk-do,Mungeong,2019,1,11,Mostly Cloudy,6.6,-3.6,0,0
Gyeongsangbuk-do,Mungeong,2019,1,12,Mostly Cloudy,8.5,-3,0,0
Gyeongsangbuk-do,Mungeong,2019,1,13,Partly Cloudy,4.7,-5.4,0,0
Gyeongsangbuk-do,Mungeong,2019,1,14,Cloudy,2.6,-6.6,0,0
Gyeongsangbuk-do,Mungeong,2019,1,15,Mostly Cloudy,4.9,-5.8,0,0
Gyeongsangbuk-do,Mungeong,2019,1,16,Partly Cloudy,0.4,-9.5,0,0
Gyeongsangbuk-do,Mungeong,2019,1,17,Partly Cloudy,4.3,-2.8,0,0
Gyeongsangbuk-do,Mungeong,2019,1,18,Sunny,7.5,-4.2,0,0
Gyeongsangbuk-do,Mungeong,2019,1,19,Cloudy,8.7,-4.4,0,0
Gyeongsangbuk-do,Mungeong,2019,1,20,Sunny,4.2,-3.5,0,0
Gyeongsangbuk-do,Mungeong,2019,1,21,Sunny,4.8,-6.4,0,0
Gyeongsangbuk-do,Mungeong,2019,1,22,Sunny,8.7,-1.9,0,0
Gyeongsangbuk-do,Mungeong,2019,1,23,Sunny,8.3,-1.1,0,0
Gyeongsangbuk-do,Mungeong,2019,1,24,Sunny,8.4,-5.5,0,0
Gyeongsangbuk-do,Mungeong,2019,1,25,Sunny,4.5,-3.4,0,0
Gyeongsangbuk-do,Mungeong,2019,1,26,Sunny,3,-5.6,0,0
Gyeongsangbuk-do,Mungeong,2019,1,27,Sunny,6.8,-6.7,0,0
Gyeongsangbuk-do,Mungeong,2019,1,28,Rainy,5.8,-3.6,0.1,0
Gyeongsangbuk-do,Mungeong,2019,1,29,Sunny,6.8,-8,0,0
Gyeongsangbuk-do,Mungeong,2019,1,30,Mostly Cloudy,9.9,-2.5,0,0
Gyeongsangbuk-do,Mungeong,2019,1,31,Mostly Cloudy,3.7,-5,0,0
Gyeongsangbuk-do,Mungeong,2019,2,1,Sunny,3.1,-6.7,0,0
Gyeongsangbuk-do,Mungeong,2019,2,2,Partly Cloudy,8.9,-4.6,0,0
Gyeongsangbuk-do,Mungeong,2019,2,3,Rainy,7,0.2,16.5,0
Gyeongsangbuk-do,Mungeong,2019,2,4,Sunny,5.9,-2.5,0,0
Gyeongsangbuk-do,Mungeong,2019,2,5,Partly Cloudy,8.5,-6.5,0,0
Gyeongsangbuk-do,Mungeong,2019,2,6,Mostly Cloudy,11.4,-3.1,0,0
Gyeongsangbuk-do,Mungeong,2019,2,7,Partly Cloudy,7.1,-5.2,0,0
Gyeongsangbuk-do,Mungeong,2019,2,8,Cloudy,3.2,-7.3,0,0
Gyeongsangbuk-do,Mungeong,2019,2,9,Partly Cloudy,0.7,-5.1,0,0
Gyeongsangbuk-do,Mungeong,2019,2,10,Cloudy,3.2,-7.1,0,0
Gyeongsangbuk-do,Mungeong,2019,2,11,Sunny,3.3,-5.2,0,0
Gyeongsangbuk-do,Mungeong,2019,2,12,Partly Cloudy,5.2,-7.2,0,0
Gyeongsangbuk-do,Mungeong,2019,2,13,Partly Cloudy,4.5,-4.7,0,0
Gyeongsangbuk-do,Mungeong,2019,2,14,Cloudy,6.1,-4.6,0,0
Gyeongsangbuk-do,Mungeong,2019,2,15,Cloudy,6.2,-1.2,0,0
Gyeongsangbuk-do,Mungeong,2019,2,16,Partly Cloudy,2.5,-3.9,0,0
Gyeongsangbuk-do,Mungeong,2019,2,17,Sunny,5.9,-6.1,0,0
Gyeongsangbuk-do,Mungeong,2019,2,18,Cloudy,7,-4.2,0,0
Gyeongsangbuk-do,Mungeong,2019,2,19,Rainy,5.3,-0.1,15,0
Gyeongsangbuk-do,Mungeong,2019,2,20,Cloudy,5.3,0.8,0,0
Gyeongsangbuk-do,Mungeong,2019,2,21,Sunny,8.7,-2.6,0,0
Gyeongsangbuk-do,Mungeong,2019,2,22,Mostly Cloudy,10.9,-3,0,0
Gyeongsangbuk-do,Mungeong,2019,2,23,Partly Cloudy,12.3,-2.7,0,0
Gyeongsangbuk-do,Mungeong,2019,2,24,Sunny,14.4,-3.2,0,0
Gyeongsangbuk-do,Mungeong,2019,2,25,Partly Cloudy,13.8,2.8,0,0
Gyeongsangbuk-do,Mungeong,2019,2,26,Partly Cloudy,13.8,-2.5,0,0
Gyeongsangbuk-do,Mungeong,2019,2,27,Rainy,10.6,3.7,0.5,0
Gyeongsangbuk-do,Mungeong,2019,2,28,Partly Cloudy,14.1,0.8,0,0
Gyeongsangbuk-do,Mungeong,2019,3,1,Sunny,14.4,0.4,0,0
Gyeongsangbuk-do,Mungeong,2019,3,2,Partly Cloudy,13.7,-3.1,0,0
Gyeongsangbuk-do,Mungeong,2019,3,3,Mostly Cloudy,14.6,-1.7,0,0
Gyeongsangbuk-do,Mungeong,2019,3,4,Partly Cloudy,16.5,4,0,0
Gyeongsangbuk-do,Mungeong,2019,3,5,Mostly Cloudy,14.6,0.5,0,0
Gyeongsangbuk-do,Mungeong,2019,3,6,Partly Cloudy,15.7,4.4,0,0
Gyeongsangbuk-do,Mungeong,2019,3,7,Partly Cloudy,12.8,3.6,0,0
Gyeongsangbuk-do,Mungeong,2019,3,8,Sunny,16.1,-1.9,0,0
Gyeongsangbuk-do,Mungeong,2019,3,9,Partly Cloudy,17.7,-2.8,0,0
Gyeongsangbuk-do,Mungeong,2019,3,10,Rainy,11.1,1.9,0.4,0
Gyeongsangbuk-do,Mungeong,2019,3,11,Mostly Cloudy,12.6,-1,0,0
Gyeongsangbuk-do,Mungeong,2019,3,12,Rainy,11,-0.6,2.5,0
Gyeongsangbuk-do,Mungeong,2019,3,13,Sunny,8.1,-0.8,0,0
Gyeongsangbuk-do,Mungeong,2019,3,14,Sunny,12.2,-3.9,0,0
Gyeongsangbuk-do,Mungeong,2019,3,15,Rainy,14.1,0.3,2,0
Gyeongsangbuk-do,Mungeong,2019,3,16,Partly Cloudy,11.8,1.6,0,0
Gyeongsangbuk-do,Mungeong,2019,3,17,Sunny,13.5,2.4,0,0
Gyeongsangbuk-do,Mungeong,2019,3,18,Mostly Cloudy,15.6,-3,0,0
Gyeongsangbuk-do,Mungeong,2019,3,19,Sunny,20,3.1,0,0
Gyeongsangbuk-do,Mungeong,2019,3,20,Rainy,16.2,3.8,9,0
Gyeongsangbuk-do,Mungeong,2019,3,21,Rainy,13.1,3.4,4,0
Gyeongsangbuk-do,Mungeong,2019,3,22,Mostly Cloudy,10.8,1,0,0
Gyeongsangbuk-do,Mungeong,2019,3,23,Rainy,9.8,-1.8,4.5,0
Gyeongsangbuk-do,Mungeong,2019,3,24,Sunny,11.1,-3.7,0,0
Gyeongsangbuk-do,Mungeong,2019,3,25,Partly Cloudy,15.8,-2.1,0,0
Gyeongsangbuk-do,Mungeong,2019,3,26,Sunny,18.6,2.8,0,0
Gyeongsangbuk-do,Mungeong,2019,3,27,Partly Cloudy,21.7,3.1,0,0
Gyeongsangbuk-do,Mungeong,2019,3,28,Partly Cloudy,19,7,0,0
Gyeongsangbuk-do,Mungeong,2019,3,29,Partly Cloudy,18.5,2.8,0,0
Gyeongsangbuk-do,Mungeong,2019,3,30,Rainy,11.5,1.1,6,0
Gyeongsangbuk-do,Mungeong,2019,3,31,Rainy,7.7,0.9,0.5,0
Gyeongsangbuk-do,Mungeong,2019,4,1,Sunny,10.1,-0.6,0,0
Gyeongsangbuk-do,Mungeong,2019,4,2,Sunny,13.5,-1.9,0,0
Gyeongsangbuk-do,Mungeong,2019,4,3,Sunny,15.4,0.1,0,0
Gyeongsangbuk-do,Mungeong,2019,4,4,Sunny,18.5,1.9,0,0
Gyeongsangbuk-do,Mungeong,2019,4,5,Partly Cloudy,20,3,0,0
Gyeongsangbuk-do,Mungeong,2019,4,6,Partly Cloudy,20.8,3.7,0,0
Gyeongsangbuk-do,Mungeong,2019,4,7,Rainy,21.7,7.7,0.1,0
Gyeongsangbuk-do,Mungeong,2019,4,8,Partly Cloudy,19.2,6.2,0,0
Gyeongsangbuk-do,Mungeong,2019,4,9,Rainy,14.2,0.5,34.5,0
Gyeongsangbuk-do,Mungeong,2019,4,10,Rainy,9.9,1,8.5,0
Gyeongsangbuk-do,Mungeong,2019,4,11,Mostly Cloudy,15.1,1.7,0,0
Gyeongsangbuk-do,Mungeong,2019,4,12,Partly Cloudy,18.3,3.3,0,0
Gyeongsangbuk-do,Mungeong,2019,4,13,Partly Cloudy,20.1,2.5,0,0
Gyeongsangbuk-do,Mungeong,2019,4,14,Rainy,14.9,6.3,0.4,0
Gyeongsangbuk-do,Mungeong,2019,4,15,Sunny,20.9,1.2,0,0
Gyeongsangbuk-do,Mungeong,2019,4,16,Partly Cloudy,24.2,3,0,0
Gyeongsangbuk-do,Mungeong,2019,4,17,Partly Cloudy,24.8,8.5,0,0
Gyeongsangbuk-do,Mungeong,2019,4,18,Mostly Cloudy,22,8.8,0,0
Gyeongsangbuk-do,Mungeong,2019,4,19,Cloudy,15.5,6.8,0,0
Gyeongsangbuk-do,Mungeong,2019,4,20,Partly Cloudy,24.7,4.2,0,0
Gyeongsangbuk-do,Mungeong,2019,4,21,Cloudy,23.3,14.9,0,0
Gyeongsangbuk-do,Mungeong,2019,4,22,Sunny,27,10.1,0,0
Gyeongsangbuk-do,Mungeong,2019,4,23,Rainy,21.6,10.4,2.5,0
Gyeongsangbuk-do,Mungeong,2019,4,24,Rainy,23.2,14.2,21,0
Gyeongsangbuk-do,Mungeong,2019,4,25,Rainy,17.4,9.4,6.5,0
Gyeongsangbuk-do,Mungeong,2019,4,26,Rainy,10.8,6.3,15,0
Gyeongsangbuk-do,Mungeong,2019,4,27,Partly Cloudy,18.4,3.3,0,0
Gyeongsangbuk-do,Mungeong,2019,4,28,Cloudy,16.1,6.9,0,0
Gyeongsangbuk-do,Mungeong,2019,4,29,Rainy,13.9,5.2,12,0
Gyeongsangbuk-do,Mungeong,2019,4,30,Mostly Cloudy,20.2,10.3,0,0
Gyeongsangbuk-do,Mungeong,2019,5,1,Partly Cloudy,23.1,10.3,0,0
Gyeongsangbuk-do,Mungeong,2019,5,2,Sunny,24.4,9.2,0,0
Gyeongsangbuk-do,Mungeong,2019,5,3,Sunny,28.3,6.5,0,0
Gyeongsangbuk-do,Mungeong,2019,5,4,Partly Cloudy,29.5,10,0,0
Gyeongsangbuk-do,Mungeong,2019,5,5,Partly Cloudy,28.9,10.1,0,0
Gyeongsangbuk-do,Mungeong,2019,5,6,Partly Cloudy,21,6.9,0,0
Gyeongsangbuk-do,Mungeong,2019,5,7,Sunny,22.3,3.5,0,0
Gyeongsangbuk-do,Mungeong,2019,5,8,Mostly Cloudy,23.6,6.7,0,0
Gyeongsangbuk-do,Mungeong,2019,5,9,Partly Cloudy,24.6,11.4,0,0
Gyeongsangbuk-do,Mungeong,2019,5,10,Sunny,27.9,8.2,0,0
Gyeongsangbuk-do,Mungeong,2019,5,11,Sunny,29.5,10,0,0
Gyeongsangbuk-do,Mungeong,2019,5,12,Sunny,27.3,9.7,0,0
Gyeongsangbuk-do,Mungeong,2019,5,13,Cloudy,24.9,8.8,0,0
Gyeongsangbuk-do,Mungeong,2019,5,14,Partly Cloudy,28.6,13.5,0,0
Gyeongsangbuk-do,Mungeong,2019,5,15,Partly Cloudy,28.5,13.6,0,0
Gyeongsangbuk-do,Mungeong,2019,5,16,Partly Cloudy,29.4,13.3,0,0
Gyeongsangbuk-do,Mungeong,2019,5,17,Cloudy,26.7,14.3,0,0
Gyeongsangbuk-do,Mungeong,2019,5,18,Rainy,20.5,15.4,14,0
Gyeongsangbuk-do,Mungeong,2019,5,19,Rainy,23.2,15.7,2.5,0
Gyeongsangbuk-do,Mungeong,2019,5,20,Rainy,20.7,11.7,1,0
Gyeongsangbuk-do,Mungeong,2019,5,21,Sunny,24.3,5,0,0
Gyeongsangbuk-do,Mungeong,2019,5,22,Sunny,27.5,7.3,0,0
Gyeongsangbuk-do,Mungeong,2019,5,23,Sunny,29.6,9.5,0,0
Gyeongsangbuk-do,Mungeong,2019,5,24,Sunny,32.5,10.9,0,0
Gyeongsangbuk-do,Mungeong,2019,5,25,Mostly Cloudy,31.4,17.1,0,0
Gyeongsangbuk-do,Mungeong,2019,5,26,Partly Cloudy,32,13.9,0,0
Gyeongsangbuk-do,Mungeong,2019,5,27,Rainy,20.2,15.1,40.5,0
Gyeongsangbuk-do,Mungeong,2019,5,28,Sunny,24.1,11.9,0,0
Gyeongsangbuk-do,Mungeong,2019,5,29,Sunny,27.1,11.1,0,0
Gyeongsangbuk-do,Mungeong,2019,5,30,Rainy,27.4,10.9,0.2,0
Gyeongsangbuk-do,Mungeong,2019,5,31,Rainy,24.9,13.8,0.1,0
Gyeongsangbuk-do,Mungeong,2019,6,1,Mostly Cloudy,25.2,10.2,0,0
Gyeongsangbuk-do,Mungeong,2019,6,2,Partly Cloudy,29.3,11.6,0,0
Gyeongsangbuk-do,Mungeong,2019,6,3,Sunny,31.2,12.8,0,0
Gyeongsangbuk-do,Mungeong,2019,6,4,Sunny,32,16.8,0,0
Gyeongsangbuk-do,Mungeong,2019,6,5,Sunny,33.5,16.8,0,0
Gyeongsangbuk-do,Mungeong,2019,6,6,Rainy,27.5,16.6,19.5,0
Gyeongsangbuk-do,Mungeong,2019,6,7,Rainy,21.1,16,36,0
Gyeongsangbuk-do,Mungeong,2019,6,8,Mostly Cloudy,27.2,13.9,0,0
Gyeongsangbuk-do,Mungeong,2019,6,9,Partly Cloudy,25.9,14,0,0
Gyeongsangbuk-do,Mungeong,2019,6,10,Rainy,20.9,13.7,0.5,0
Gyeongsangbuk-do,Mungeong,2019,6,11,Partly Cloudy,26,12.9,0,0
Gyeongsangbuk-do,Mungeong,2019,6,12,Sunny,26.8,12.7,0,0
Gyeongsangbuk-do,Mungeong,2019,6,13,Partly Cloudy,29.4,13.2,0,0
Gyeongsangbuk-do,Mungeong,2019,6,14,Cloudy,24.8,15.3,0,0
Gyeongsangbuk-do,Mungeong,2019,6,15,Partly Cloudy,27.9,14.7,0,0
Gyeongsangbuk-do,Mungeong,2019,6,16,Partly Cloudy,27.1,13.4,0,0
Gyeongsangbuk-do,Mungeong,2019,6,17,Partly Cloudy,28.6,15.8,0,0
Gyeongsangbuk-do,Mungeong,2019,6,18,Mostly Cloudy,27.3,16.5,0,0
Gyeongsangbuk-do,Mungeong,2019,6,19,Mostly Cloudy,27.3,18.9,0,0
Gyeongsangbuk-do,Mungeong,2019,6,20,Mostly Cloudy,30.8,16.8,0,0
Gyeongsangbuk-do,Mungeong,2019,6,21,Partly Cloudy,30.6,18.5,0,0
Gyeongsangbuk-do,Mungeong,2019,6,22,Partly Cloudy,27.9,16.5,0,0
Gyeongsangbuk-do,Mungeong,2019,6,23,Partly Cloudy,28.1,12.9,0,0
Gyeongsangbuk-do,Mungeong,2019,6,24,Partly Cloudy,30.5,16.2,0,0
Gyeongsangbuk-do,Mungeong,2019,6,25,Sunny,32.1,15.3,0,0
Gyeongsangbuk-do,Mungeong,2019,6,26,Rainy,23.1,18.1,10.5,0
Gyeongsangbuk-do,Mungeong,2019,6,27,Rainy,29.9,19.7,2.5,0
Gyeongsangbuk-do,Mungeong,2019,6,28,Rainy,29,20.8,2.5,0
Gyeongsangbuk-do,Mungeong,2019,6,29,Rainy,23.8,19.6,11,0
Gyeongsangbuk-do,Mungeong,2019,6,30,Cloudy,28.7,19.2,0,0
Gyeongsangbuk-do,Mungeong,2019,7,1,Mostly Cloudy,27.7,18.8,0,0
Gyeongsangbuk-do,Mungeong,2019,7,2,Sunny,30,16.2,0,0
Gyeongsangbuk-do,Mungeong,2019,7,3,Mostly Cloudy,28.2,16.9,0,0
Gyeongsangbuk-do,Mungeong,2019,7,4,Partly Cloudy,32.2,18.3,0,0
Gyeongsangbuk-do,Mungeong,2019,7,5,Partly Cloudy,33.2,17.6,0,0
Gyeongsangbuk-do,Mungeong,2019,7,6,Sunny,31.6,17.3,0,0
Gyeongsangbuk-do,Mungeong,2019,7,7,Mostly Cloudy,28.7,16.9,0,0
Gyeongsangbuk-do,Mungeong,2019,7,8,Cloudy,27.7,16.2,0,0
Gyeongsangbuk-do,Mungeong,2019,7,9,Partly Cloudy,27.7,14.8,0,0
Gyeongsangbuk-do,Mungeong,2019,7,10,Rainy,23.9,16.7,18,0
Gyeongsangbuk-do,Mungeong,2019,7,11,Rainy,27.8,19.3,18.5,0
Gyeongsangbuk-do,Mungeong,2019,7,12,Rainy,28.9,19.5,0.2,0
Gyeongsangbuk-do,Mungeong,2019,7,13,Cloudy,29,19.4,0,0
Gyeongsangbuk-do,Mungeong,2019,7,14,Rainy,30.4,19.9,12.5,0
Gyeongsangbuk-do,Mungeong,2019,7,15,Rainy,24.7,19.6,0.5,0
Gyeongsangbuk-do,Mungeong,2019,7,16,Rainy,28.9,20.1,21.5,0
Gyeongsangbuk-do,Mungeong,2019,7,17,Rainy,28.3,21,0.1,0
Gyeongsangbuk-do,Mungeong,2019,7,18,Rainy,27.5,20.7,4,0
Gyeongsangbuk-do,Mungeong,2019,7,19,Cloudy,27,20.8,0,0
Gyeongsangbuk-do,Mungeong,2019,7,20,Rainy,25,22.7,30.5,0
Gyeongsangbuk-do,Mungeong,2019,7,21,Rainy,26.8,22.3,45,0
Gyeongsangbuk-do,Mungeong,2019,7,22,Mostly Cloudy,32.9,21.7,0,0
Gyeongsangbuk-do,Mungeong,2019,7,23,Mostly Cloudy,34.3,24,0,0
Gyeongsangbuk-do,Mungeong,2019,7,24,Cloudy,29.4,23.9,0,0
Gyeongsangbuk-do,Mungeong,2019,7,25,Rainy,25.2,23.7,66,0
Gyeongsangbuk-do,Mungeong,2019,7,26,Rainy,28.9,23.9,0.5,0
Gyeongsangbuk-do,Mungeong,2019,7,27,Rainy,31.3,24.6,2,0
Gyeongsangbuk-do,Mungeong,2019,7,28,Rainy,29.9,24.2,15.5,0
Gyeongsangbuk-do,Mungeong,2019,7,29,Mostly Cloudy,33.7,23.3,0,0
Gyeongsangbuk-do,Mungeong,2019,7,30,Partly Cloudy,33.9,21.8,0,0
Gyeongsangbuk-do,Mungeong,2019,7,31,Partly Cloudy,33.6,24.2,0,0
Gyeongsangbuk-do,Mungeong,2019,8,1,Mostly Cloudy,34.1,23.7,0,0
Gyeongsangbuk-do,Mungeong,2019,8,2,Sunny,35,23.6,0,0
Gyeongsangbuk-do,Mungeong,2019,8,3,Mostly Cloudy,34.3,23.9,0,0
Gyeongsangbuk-do,Mungeong,2019,8,4,Partly Cloudy,35.1,22.7,0,0
Gyeongsangbuk-do,Mungeong,2019,8,5,Partly Cloudy,35.5,23.7,0,0
Gyeongsangbuk-do,Mungeong,2019,8,6,Rainy,31.3,21.5,6,0
Gyeongsangbuk-do,Mungeong,2019,8,7,Rainy,33.1,22.9,16,0
Gyeongsangbuk-do,Mungeong,2019,8,8,Rainy,33.4,21.6,9.5,0
Gyeongsangbuk-do,Mungeong,2019,8,9,Rainy,33.5,22.3,1,0
Gyeongsangbuk-do,Mungeong,2019,8,10,Partly Cloudy,33.1,23.2,0,0
Gyeongsangbuk-do,Mungeong,2019,8,11,Cloudy,32.1,22.7,0,0
Gyeongsangbuk-do,Mungeong,2019,8,12,Mostly Cloudy,31.4,24.1,0,0
Gyeongsangbuk-do,Mungeong,2019,8,13,Partly Cloudy,34.5,22.9,0,0
Gyeongsangbuk-do,Mungeong,2019,8,14,Mostly Cloudy,32.7,22.7,0,0
Gyeongsangbuk-do,Mungeong,2019,8,15,Rainy,29.8,23.2,2,0
Gyeongsangbuk-do,Mungeong,2019,8,16,Rainy,31.1,22.3,0.3,0
Gyeongsangbuk-do,Mungeong,2019,8,17,Rainy,31.7,20.8,9,0
Gyeongsangbuk-do,Mungeong,2019,8,18,Partly Cloudy,30.5,18.4,0,0
Gyeongsangbuk-do,Mungeong,2019,8,19,Mostly Cloudy,30.5,17.8,0,0
Gyeongsangbuk-do,Mungeong,2019,8,20,Mostly Cloudy,30.6,19.3,0,0
Gyeongsangbuk-do,Mungeong,2019,8,21,Rainy,31.2,19.2,0.5,0
Gyeongsangbuk-do,Mungeong,2019,8,22,Rainy,29,20.9,35,0
Gyeongsangbuk-do,Mungeong,2019,8,23,Partly Cloudy,29.6,18.9,0,0
Gyeongsangbuk-do,Mungeong,2019,8,24,Cloudy,26,17.2,0,0
Gyeongsangbuk-do,Mungeong,2019,8,25,Partly Cloudy,30.5,17.6,0,0
Gyeongsangbuk-do,Mungeong,2019,8,26,Partly Cloudy,30.3,17,0,0
Gyeongsangbuk-do,Mungeong,2019,8,27,Rainy,23.3,17.9,58,0
Gyeongsangbuk-do,Mungeong,2019,8,28,Rainy,26.7,18.9,1.5,0
Gyeongsangbuk-do,Mungeong,2019,8,29,Rainy,24.7,16.9,3.4,0
Gyeongsangbuk-do,Mungeong,2019,8,30,Partly Cloudy,27.6,16,0,0
Gyeongsangbuk-do,Mungeong,2019,8,31,Partly Cloudy,28.3,16.3,0,0
Gyeongsangbuk-do,Andong,2018,9,1,Partly Cloudy,28.3,19.3,0,0
Gyeongsangbuk-do,Andong,2018,9,2,Rainy,27.2,15.5,0.2,0
Gyeongsangbuk-do,Andong,2018,9,3,Rainy,27.3,20.2,4,0
Gyeongsangbuk-do,Andong,2018,9,4,Rainy,29.7,20.5,50.8,0
Gyeongsangbuk-do,Andong,2018,9,5,Sunny,28.4,17.8,0,0
Gyeongsangbuk-do,Andong,2018,9,6,Mostly Cloudy,27.1,16.2,0,0
Gyeongsangbuk-do,Andong,2018,9,7,Rainy,26,18.9,0.2,0
Gyeongsangbuk-do,Andong,2018,9,8,Partly Cloudy,25.7,14.1,0,0
Gyeongsangbuk-do,Andong,2018,9,9,Partly Cloudy,27.4,14.7,0,0
Gyeongsangbuk-do,Andong,2018,9,10,Partly Cloudy,25.7,15.3,0,0
Gyeongsangbuk-do,Andong,2018,9,11,Mostly Cloudy,24.6,11.9,0,0
Gyeongsangbuk-do,Andong,2018,9,12,Partly Cloudy,25.8,14,0,0
Gyeongsangbuk-do,Andong,2018,9,13,Rainy,21.9,17.1,1,0
Gyeongsangbuk-do,Andong,2018,9,14,Rainy,23,18.1,6.3,0
Gyeongsangbuk-do,Andong,2018,9,15,Rainy,24.8,19,3.4,0
Gyeongsangbuk-do,Andong,2018,9,16,Cloudy,27.2,20.3,0,0
Gyeongsangbuk-do,Andong,2018,9,17,Partly Cloudy,28.2,17.6,0,0
Gyeongsangbuk-do,Andong,2018,9,18,Mostly Cloudy,27.8,16.6,0,0
Gyeongsangbuk-do,Andong,2018,9,19,Cloudy,24.3,16.1,0,0
Gyeongsangbuk-do,Andong,2018,9,20,Rainy,21.3,17.8,6.8,0
Gyeongsangbuk-do,Andong,2018,9,21,Rainy,20,17.8,21,0
Gyeongsangbuk-do,Andong,2018,9,22,Partly Cloudy,26.2,15.1,0,0
Gyeongsangbuk-do,Andong,2018,9,23,Mostly Cloudy,25,13.1,0,0
Gyeongsangbuk-do,Andong,2018,9,24,Mostly Cloudy,21.2,11.1,0,0
Gyeongsangbuk-do,Andong,2018,9,25,Mostly Cloudy,23.6,10.2,0,0
Gyeongsangbuk-do,Andong,2018,9,26,Mostly Cloudy,22.1,12.2,0,0
Gyeongsangbuk-do,Andong,2018,9,27,Sunny,23.2,9.5,0,0
Gyeongsangbuk-do,Andong,2018,9,28,Mostly Cloudy,21.7,9.5,0,0
Gyeongsangbuk-do,Andong,2018,9,29,Cloudy,22.8,13.3,0,0
Gyeongsangbuk-do,Andong,2018,9,30,Partly Cloudy,27.1,13.1,0,0
Gyeongsangbuk-do,Andong,2018,10,1,Partly Cloudy,19.6,10.8,0,0
Gyeongsangbuk-do,Andong,2018,10,2,Sunny,22.4,8.4,0,0
Gyeongsangbuk-do,Andong,2018,10,3,Sunny,24.4,8.1,0,0
Gyeongsangbuk-do,Andong,2018,10,4,Mostly Cloudy,25.2,10.8,0,0
Gyeongsangbuk-do,Andong,2018,10,5,Rainy,18.5,16.2,48.8,0
Gyeongsangbuk-do,Andong,2018,10,6,Rainy,23.1,16.8,43.1,0
Gyeongsangbuk-do,Andong,2018,10,7,Sunny,24.5,13.7,0,0
Gyeongsangbuk-do,Andong,2018,10,8,Partly Cloudy,21,8.3,0,0
Gyeongsangbuk-do,Andong,2018,10,9,Cloudy,21,9,0,0
